avg_ai_score,avg_programming_score,avg_math_score,avg_datascience_score,avg_webdev_score,interest_ai,interest_data,interest_web,interest_research,skill_python,skill_web_tech,skill_ml,semester,career
59.92956007989661,64.29188016472385,85.75818530238263,70.95161421906694,73.7339915026758,0,1,1,0,1,1,0,6,Full Stack Developer
79.56865539592984,100.0,93.46536755471509,63.6057714578537,51.04654002655871,1,1,0,0,1,0,1,1,AI Engineer
71.45112407901512,91.15524966763874,80.30953722945132,73.91063108609639,75.86135263293565,0,0,0,0,1,0,0,1,Data Analyst
88.41088687583708,85.86146351947872,86.37657376509283,83.04449119870853,59.62973483764192,0,0,0,1,1,0,1,5,Research Scientist
84.96321991958128,94.88202610504112,74.78755389811685,70.64271383078481,56.16921554007982,0,0,0,0,1,1,0,2,Software Engineer
42.48847410189239,64.11503495019504,79.28765450323961,63.78202291915163,72.96238455048977,1,0,0,0,1,0,0,4,Cybersecurity Analyst
83.40570211699318,81.28551000071081,74.594916140752,45.9369228968594,100.0,1,1,1,0,1,1,0,7,Full Stack Developer
92.651206374808,92.48019743994952,67.45716303029153,63.33251883671226,51.97041169091362,0,0,1,0,1,0,0,7,Cybersecurity Analyst
56.47325016369955,86.57201855097078,68.61431908091521,80.47562865463772,71.16773906622267,0,0,1,0,1,1,0,1,DevOps Engineer
86.3630679561793,65.54877707569354,100.0,68.16426832055463,59.121467780147874,0,0,1,1,1,0,1,6,Research Scientist
88.9909238185999,87.19875960453207,73.18751866176494,49.874471951579245,53.699288030587255,1,0,0,0,1,0,1,6,AI Engineer
67.08806166435224,82.01813611194676,84.07122338149983,99.00313944144987,76.9664980470097,1,0,1,0,1,0,0,8,Cybersecurity Analyst
40.0,97.80540761677463,64.61839586674404,99.66976462424378,78.24218215319165,0,0,0,0,1,1,0,3,Software Engineer
75.85166898767696,79.10299578633422,77.69974614150084,94.84169082915503,42.63163456703795,0,0,0,0,1,0,1,5,Data Scientist
91.26920128603632,84.59914862626997,76.35322613984563,65.2416239340797,73.91905640183752,0,0,1,0,1,1,0,5,DevOps Engineer
80.95295957412564,87.83278724828682,81.17327383308782,90.77664895788425,56.12642916746255,1,1,0,0,1,0,1,8,Machine Learning Engineer
94.60333079190424,84.76211563200766,97.83287284292598,80.21003841632759,67.27515348330935,0,1,0,1,1,0,1,1,Research Scientist
57.34599865109816,88.24166352488442,68.43828334758778,69.45493947489078,82.14188430524297,1,1,1,0,1,1,0,7,DevOps Engineer
82.37166310250102,92.91662693962935,79.48943780462587,77.4251826389642,69.85303872583702,0,1,0,0,1,1,0,7,Software Engineer
64.23294754217002,78.90072586981661,82.8273043580048,82.93265811346052,79.75223480211504,1,1,0,0,1,0,1,8,Data Scientist
40.0,80.79009014244056,80.72830955816362,68.5622787743291,85.46104971783485,0,0,1,0,1,1,0,7,Full Stack Developer
88.66753037249583,90.48726052478403,94.75356216949552,86.5765962320202,62.60092205054859,1,1,0,0,1,0,1,7,Machine Learning Engineer
77.77916701347027,89.68339454305004,81.65631353068355,80.99760047116528,58.749338537434404,0,0,0,0,1,0,0,1,Cybersecurity Analyst
73.42357761946394,86.30579959999275,75.13653483834081,82.45607839925594,65.83769364216809,0,1,0,0,1,0,0,7,Data Analyst
72.65361034170516,69.33678521760031,59.578238689668794,50.4933341809855,99.49403738039642,0,0,1,0,1,1,0,3,Full Stack Developer
54.47450034488256,54.56580649113167,84.40807693097003,78.42276041745896,41.67413066723101,0,1,0,0,1,0,0,2,Business Intelligence Analyst
40.0,88.62476458805303,78.85617012392146,82.55785730019817,78.90355619835358,1,0,0,0,1,1,0,2,Software Engineer
82.14987938144444,79.26388884208093,64.61334573215346,69.43216286634775,79.22123305146673,0,0,1,0,1,1,0,7,Full Stack Developer
57.47735398684267,69.18447417602398,76.91371335911144,74.33418050042792,63.89083963499541,1,1,0,0,1,0,1,7,AI Engineer
64.53522435497464,76.8697629178356,48.810518329550206,44.47114826687214,92.28393447980164,0,1,1,0,1,1,0,1,Full Stack Developer
89.9386694886649,99.56878705356286,90.68916880928337,95.51262854732971,58.05951225233155,0,1,0,1,1,0,1,5,Research Scientist
97.22596149142765,82.74451139502177,98.21178934519409,70.35076539419896,67.3489262799719,1,1,0,1,1,0,1,6,Research Scientist
60.8008978480107,57.607678222398995,79.30593165555442,90.7403380463677,84.53535578144042,0,1,0,0,1,0,1,4,Data Scientist
66.11142170629662,97.12156433225101,70.27140842070577,69.92061602837691,64.2239398086433,0,0,0,0,1,1,0,2,Software Engineer
67.60093997877522,100.0,62.35873100699918,92.99888675675197,51.37918934644343,1,1,0,0,1,0,1,4,Machine Learning Engineer
81.73239680965273,64.34335213516344,87.04106859690535,80.97410011467402,77.67969189511416,0,0,1,0,1,0,1,2,Data Scientist
73.79050933568124,82.12859902576615,65.50406405972628,55.7198452202213,67.49714179735732,0,1,1,0,1,1,0,7,DevOps Engineer
79.26390256496032,90.21625117520611,71.79636277464448,66.16305393290824,68.6925660232478,1,1,0,0,1,0,1,7,AI Engineer
100.0,78.02975746012302,92.40131382244223,72.15488106186697,63.492885842795125,0,1,0,1,1,0,1,4,Research Scientist
71.76597585005456,77.2891345949556,76.91409519365321,85.84399671927123,77.68003390435626,0,1,1,0,1,1,0,6,DevOps Engineer
40.0,81.08965998769509,68.42273676776442,100.0,88.75376279449733,0,0,1,0,1,1,0,7,Software Engineer
70.33460359450302,92.11454265194827,66.5274646344077,46.77196220723728,82.14481362852507,0,0,1,0,1,1,0,3,DevOps Engineer
52.743643875696876,54.893895501373656,89.88801007652205,81.58691569419227,62.609494937543545,0,1,0,0,1,0,0,3,Data Analyst
78.61807920863642,81.79021944586907,81.80107112302592,82.85980166188284,88.74669253062585,0,1,0,0,1,0,0,2,Business Intelligence Analyst
48.354605747773206,77.66348379805173,80.15860648189005,99.08995663188834,74.81239508551084,0,1,0,0,1,0,0,6,Data Analyst
91.11363510401526,86.8115887599436,75.92539862364735,71.98031321103615,76.4037664195304,0,0,0,0,1,0,1,5,Machine Learning Engineer
40.0,57.60845117158846,79.69729284390374,82.8939391914565,67.32066119068124,0,1,0,0,1,0,0,8,Data Analyst
97.64107276060162,91.15561713902638,75.79015519179737,80.89774856896413,96.13101197968157,1,1,0,0,1,0,1,4,Machine Learning Engineer
40.0,59.902964268991155,52.55049694768973,76.48486515958692,62.276275687843274,0,1,0,0,1,0,0,1,Business Intelligence Analyst
85.14655968412924,82.35614558108566,77.2503823266436,42.821206313302376,97.15003234565543,0,0,1,0,1,1,0,8,Full Stack Developer
94.62522792312085,87.11873953259592,87.01884580396427,83.87844881530467,66.85669226277557,1,1,0,1,1,0,1,5,Research Scientist
51.36263574372314,100.0,60.7963426888449,100.0,72.18688725587984,0,0,0,0,1,1,0,5,Software Engineer
88.3074792257896,100.0,72.26210800896428,65.55345296688583,40.0,1,1,0,0,1,0,1,7,Machine Learning Engineer
87.44066467233775,100.0,76.55065418370273,81.09394794604893,72.88649935848038,0,0,0,0,1,0,0,4,Business Intelligence Analyst
100.0,96.14504055385973,93.93186626639397,68.86541188282578,45.15592769612129,1,1,0,0,1,0,1,5,AI Engineer
80.74213079900352,80.66869894746434,88.94191518470949,54.69042444342217,82.9432547919092,1,1,0,0,1,0,1,1,AI Engineer
49.81843437109749,65.4514332813423,84.87804700754297,71.09976950782605,56.52046920310735,0,0,1,0,1,0,0,2,Cybersecurity Analyst
74.63936982349107,91.77350484158272,64.70235696827191,88.38826145111929,54.526759575269715,1,0,0,0,1,0,1,3,Machine Learning Engineer
87.70371269024706,80.15337894460403,96.6439433774617,81.75956657221244,40.0,1,0,0,1,1,0,1,7,Research Scientist
67.23335341478335,70.62187176620372,76.86043948314622,100.0,45.39343318099968,0,1,0,0,1,0,0,2,Business Intelligence Analyst
40.0,55.112319067749155,66.22471634725063,84.0370179813885,64.34763396252701,0,1,0,0,1,0,0,7,Data Analyst
71.94214477953163,74.38109028766996,81.30410177086989,88.88252797248363,50.409992865897934,0,1,0,0,1,0,1,5,Data Scientist
88.78996622109868,73.43585824815351,93.0028651165238,69.46741279355004,48.68773249818183,1,1,0,1,1,0,1,8,Research Scientist
61.56175922669612,68.0673382529021,61.19360537775428,71.46415934582245,61.408290316885534,0,1,0,0,1,1,0,1,Software Engineer
85.5105538208299,94.58253826152571,74.72713690961481,79.21970651092875,82.06122594759587,0,0,0,0,1,1,0,3,Software Engineer
54.38844071138026,62.47227349987235,90.51651471399825,78.33026801119617,67.08594964259038,0,0,0,0,1,0,0,2,Data Analyst
64.70165405763814,76.00372237740717,74.22848775467402,66.57293441493715,87.52143865289257,0,1,1,0,1,0,0,2,Business Intelligence Analyst
66.31549224292604,96.03025266777783,85.81710449357679,69.80970838992192,85.74510339699572,0,0,0,0,1,1,0,2,Software Engineer
89.16425399497915,84.79151239334864,59.21440110109043,54.355491537650416,64.12105592377151,0,0,1,0,1,1,0,5,DevOps Engineer
77.66663526544053,96.03897541198283,69.0539119623662,42.17821293761041,60.12500330910312,0,1,0,0,1,0,0,6,Cybersecurity Analyst
77.36623082386191,80.7538621865653,83.97641671154071,92.51457445846435,70.46764979267074,0,0,0,0,1,0,0,8,Cybersecurity Analyst
73.32717933066682,72.68041874253979,73.74272132555217,71.53999635015997,72.79211629496554,0,0,0,0,1,1,0,3,Software Engineer
40.979677325353975,66.70854172838483,87.85974050883902,54.435813041151604,80.44247449970855,0,0,1,0,1,1,0,3,Full Stack Developer
96.54367846584668,48.84559685354752,89.44135202616418,68.80652110862594,56.60632171486986,0,1,0,0,1,0,0,6,Data Analyst
94.86268613404602,92.74651821096454,73.46255691463558,82.59529960552157,40.0,0,1,1,0,1,0,1,2,AI Engineer
87.53676074129773,51.57015752387181,88.32300560519975,83.5752624383722,44.42915048020878,1,1,0,1,1,0,1,3,Research Scientist
91.27960058620145,50.875095081520264,95.47855781329037,95.379248918901,75.53382010083787,1,1,0,0,1,0,1,5,Data Scientist
71.90465597436983,92.33007694258762,78.57292756880898,81.75421075300113,79.99464018599528,1,1,0,1,1,0,1,6,Research Scientist
61.72844152439086,91.95857528718494,78.07393750120589,69.70177584566703,79.69084619291084,0,0,0,0,1,0,0,3,Cybersecurity Analyst
57.42129943392363,100.0,60.19554867115968,54.83436491562433,75.83004100329083,0,0,1,0,1,1,0,6,Full Stack Developer
78.99639511911371,70.3425570000761,67.93884106916504,62.389056506061756,40.0,0,1,0,0,1,0,1,8,AI Engineer
41.88906252530438,78.34276946853385,58.09298188379047,99.64584133109281,82.68882469162668,0,1,1,0,1,1,0,1,Full Stack Developer
66.33752965861727,99.46360167893073,71.62260015748684,76.69003044998182,50.65289210362853,0,1,0,0,1,0,0,3,Data Analyst
83.55618304671796,92.04605097587826,86.57552223750314,71.67644426895771,63.48548001495527,1,1,0,1,1,0,1,8,Research Scientist
85.21257801995093,100.0,62.646535714187365,62.18447660096024,78.43038468869887,0,0,1,0,1,1,0,8,DevOps Engineer
67.01685184980538,80.60921003871016,68.49316208594674,73.59091201952145,59.87582888174926,1,1,0,0,1,0,0,4,Data Analyst
40.0,69.29776757856489,94.05628077952838,87.745080408135,81.8581220568082,0,1,0,0,1,0,1,3,Data Scientist
48.02275786800956,64.3457628392467,69.31025302651852,75.35493074497512,47.74503547704923,0,1,0,0,1,0,0,5,Business Intelligence Analyst
64.9227923180277,68.09590667547236,77.58378506707486,87.56056647828856,51.871513134171785,0,1,0,0,1,0,0,7,Data Analyst
93.11112836749419,82.83041632511375,78.64472408817622,77.16890998764747,40.0,1,1,1,1,1,0,1,8,Research Scientist
92.30417883837475,75.57544860339726,97.2538916646388,65.58505751936384,58.159824938029146,1,1,0,1,1,0,1,2,Research Scientist
86.08512348377427,58.28049318823153,87.6501496106323,69.23841758764979,61.91704046050174,1,1,0,0,1,0,1,2,AI Engineer
71.3593066460502,99.06323547571839,91.3660477170456,73.43032676422575,63.3051232719787,1,1,0,0,1,0,1,4,Machine Learning Engineer
78.20051959848838,68.48874189890066,95.26261187271776,84.63723857390433,65.40070403586051,1,1,0,1,1,0,1,4,Research Scientist
74.75301766937991,70.8098896346474,97.159643952572,69.29915233673847,40.0,0,1,0,0,1,0,0,3,Business Intelligence Analyst
66.69710316142506,65.48460575809555,96.4376460407326,84.34279057285946,78.75943747382192,0,1,1,0,1,0,1,8,Data Scientist
73.54650920348305,77.37250272020778,82.71267311841052,93.29152530132431,64.94781754552206,0,0,0,0,1,0,0,6,Business Intelligence Analyst
75.63505636382769,71.41728803276648,68.20682557876168,56.88751388048446,69.82853162332037,0,0,0,0,1,1,0,6,Software Engineer
77.47693680750923,50.91344808045252,62.16097176514277,84.12497587373157,71.78700237976248,1,1,0,0,1,0,1,6,AI Engineer
68.38186342677447,84.96397460909432,56.09962372968948,90.55097452650726,85.52834748690806,0,0,0,0,1,1,0,2,DevOps Engineer
79.52822617479403,71.81618902402641,67.98379990105084,71.62679648536854,86.96529790274283,1,0,0,0,1,0,1,2,AI Engineer
74.61264291900514,88.79226523903202,86.09560419495322,80.59630369920174,52.295948334416394,0,1,0,0,1,0,0,2,Business Intelligence Analyst
80.74329072979003,79.64764788439432,87.80872878761191,70.963994070386,94.90313047150319,0,0,0,0,1,1,0,1,Software Engineer
82.48649745528346,71.42035806538264,100.0,64.42417214138266,73.97854387096967,1,1,0,1,1,0,1,6,Research Scientist
92.04792887967628,51.03106387848592,84.93976107276372,79.8645045195254,40.0,0,1,0,1,1,0,1,6,Research Scientist
52.88738525355144,89.32879084328621,78.47790258342978,40.0,80.78719403171542,0,0,1,0,1,1,0,4,Full Stack Developer
72.50554510883623,100.0,78.94608074562673,95.80829212966643,40.505715791870244,1,1,0,0,1,0,1,3,Machine Learning Engineer
68.1267789054177,91.76803492878929,89.77016095757288,88.21300404393179,51.715845783772885,0,1,0,0,1,0,1,8,Data Scientist
78.88560153127135,75.0851002100651,65.49508789962238,84.5966171862281,59.64904402666211,0,1,1,0,1,0,1,8,Data Scientist
92.6240150987512,84.49136066692768,77.13155222869808,84.68751749773301,41.313509113504516,1,1,0,0,1,0,1,7,AI Engineer
75.55281079608083,71.73124835400229,77.42905486392009,82.54173892246202,50.33349203355594,1,1,0,1,1,0,1,4,Research Scientist
80.50530382064053,80.16494811982041,90.2250091488688,94.14509285305348,58.657160846281414,0,1,0,0,1,0,0,4,Data Analyst
63.92598110878904,84.62777763490159,80.73155452364375,68.77918828710949,78.79168092658695,1,0,0,0,1,1,0,5,Software Engineer
63.78925129837126,94.16327674702481,76.15786171077592,82.97015164789478,40.0,0,0,1,0,1,1,0,2,Software Engineer
50.922981346912266,91.44268159509302,75.31882983113913,58.23929693982366,82.87704814492376,0,0,0,0,1,1,0,6,Software Engineer
62.54058680597118,83.83771134623042,77.00123543515821,63.96947784482163,75.34836510555047,0,0,0,0,1,0,0,1,Cybersecurity Analyst
72.58777301574469,98.15372684826906,56.11968516432486,58.39988913506896,75.09225071785278,0,0,1,0,1,1,0,1,Full Stack Developer
75.96514196491782,88.02398844238225,60.57576228985536,81.52211944921679,73.33364895366394,0,0,1,0,1,1,0,5,DevOps Engineer
79.69389426261299,55.982353941372274,88.31112242667508,65.37964028498115,79.57370790323766,0,1,0,0,1,0,0,3,Business Intelligence Analyst
100.0,76.36362030802366,77.6529667997011,60.738159336882816,64.68119128229503,1,1,0,0,1,0,1,6,AI Engineer
40.539899488771034,83.7097097156822,46.00257881745012,62.003441127032296,91.49258470320254,0,1,0,0,1,0,0,4,Cybersecurity Analyst
90.60106918905417,76.55168370199608,92.28028478075416,67.82695144136987,46.3231576930921,1,0,0,1,1,0,1,5,Research Scientist
45.17113339273624,68.96410682784229,70.15872981384175,85.880034295169,95.3465328480185,0,0,1,0,1,1,0,2,Full Stack Developer
75.43599517101458,63.36960467623481,93.30622381345522,98.46626500830473,59.00108891424911,1,1,0,1,1,0,1,8,Research Scientist
85.96122054590558,84.24855833189983,65.05244093766996,68.95532590477424,75.6635359989593,0,0,0,0,1,1,0,7,Software Engineer
67.08823112967355,86.99637101125957,59.4434889688339,87.24129592395572,68.38915176766369,0,0,0,0,1,0,0,8,Cybersecurity Analyst
77.0435242721853,79.39551848510476,93.83487656038386,55.57709028101355,72.87372954047076,0,0,0,0,1,1,0,1,Software Engineer
65.61578835710871,100.0,63.07815751176333,80.62007714400951,47.933302491951345,0,1,0,0,1,0,1,3,Data Scientist
66.7157524108227,84.97916202579816,74.97450177255746,56.41543962010287,57.77257406143872,0,1,1,0,1,1,0,7,DevOps Engineer
69.6951485985678,74.80734132852622,90.45735132540341,79.6912405009909,68.7735662724848,0,1,0,0,1,0,1,4,Machine Learning Engineer
43.44249858886562,57.333146435093234,62.7307754454508,100.0,69.40074950617284,0,1,0,0,1,0,0,4,Business Intelligence Analyst
86.58489569322457,67.04716547903504,89.32975179261481,74.14195815338576,59.1637779625719,0,1,0,0,1,0,1,2,Data Scientist
51.58657830181372,71.71071108811307,73.75031623067514,86.29151890630159,63.65735808049203,0,1,1,0,1,0,1,7,Data Scientist
67.6694218990531,61.64427275833372,64.00843312513604,56.70052663492164,84.4717873422552,0,0,0,0,1,1,0,6,DevOps Engineer
90.38441768085741,87.02313058746233,82.5710233511666,80.24852338244644,42.72338110241234,0,1,0,1,1,0,1,1,Research Scientist
75.6040809400549,79.17306715060901,58.471094070475175,81.88578604530964,100.0,1,1,0,0,1,0,1,3,Machine Learning Engineer
66.22744037821347,84.01110346808858,83.02891779585322,63.64588183717023,73.20870776886284,0,0,0,0,1,1,0,8,Software Engineer
87.57358244956811,92.29207874856323,71.01532018208962,78.28181157369129,64.86321505033695,1,1,0,0,1,0,1,8,Machine Learning Engineer
81.74973041254856,89.81319559040344,91.90207549017313,81.69372367622235,60.15528929765071,1,1,1,0,1,0,1,1,AI Engineer
40.32245651474761,80.56649924897107,74.35631305228077,63.94251832911363,91.89201315060961,0,0,1,0,1,1,0,5,Full Stack Developer
40.0,85.07723610814227,89.43987919202164,61.84400563336902,51.56099577519461,0,0,0,0,1,0,0,6,Data Analyst
52.976244778785855,72.6922445423392,66.87591411133886,56.45346683178685,68.27453882064071,1,0,1,0,1,1,0,8,DevOps Engineer
74.67246370310004,71.5799370797111,82.90636221422714,62.66516681143566,67.05903901162567,1,1,0,0,1,0,1,5,AI Engineer
93.84090685207788,51.672150846178404,100.0,75.93797761378167,40.0,0,1,0,1,1,0,1,5,Research Scientist
67.80447948281814,86.41188797764177,68.06543773943322,87.79399239174003,40.0,0,1,0,0,1,0,0,2,Data Analyst
80.49432099842919,71.1205393943346,62.853102454445015,67.84826132796633,96.62105708937673,1,0,0,0,1,1,0,8,Software Engineer
75.98517581632468,72.61704311623954,77.31367657225098,86.08890211424881,66.31486138346679,0,0,0,0,1,1,0,2,Software Engineer
77.39231422095298,83.02195314103494,65.4429119202371,66.68542613275284,76.83261479063795,0,0,1,0,1,1,0,8,DevOps Engineer
81.52611934098198,88.73813436072223,78.32004149065767,74.46582129653817,66.89958214408675,0,0,1,0,1,0,0,1,Data Analyst
82.57827704198316,70.61614138425469,91.10808183518945,66.52873710470304,40.0,1,1,0,1,1,0,1,3,Research Scientist
94.48563323730397,93.75162648532053,89.96047685805816,70.43204911430539,43.67283999887235,0,1,0,0,1,0,1,2,Machine Learning Engineer
84.5200047793323,89.55887772081607,95.98002813881301,58.347226544297854,86.13408153697485,1,0,1,0,1,1,0,8,DevOps Engineer
70.62056724548538,69.60790332660994,71.55190805978967,69.26914728499199,92.84310694910484,0,1,0,0,1,0,1,6,Data Scientist
76.17433307422654,90.45925358247281,88.15737212539297,86.60473488359746,56.25383842146592,1,1,0,0,1,0,1,7,Machine Learning Engineer
56.2696331072468,96.07345576019992,73.89169941965902,76.02316679074727,93.3030501493393,0,0,1,0,1,1,0,3,Full Stack Developer
89.08168628982389,81.22490715672818,75.17669370142507,75.43122214540496,61.40391642790738,0,1,0,0,1,0,1,4,Data Scientist
52.11741840570359,74.92757185535093,87.02342721350121,82.05026687061878,44.102680308519,1,1,0,0,1,0,0,2,Business Intelligence Analyst
79.67106586762901,69.73386370426095,71.79154780717357,79.06638188462091,72.25307670030612,1,1,0,0,1,0,1,1,AI Engineer
89.35957783974781,71.90217095680617,80.65982833327082,85.11750555783358,50.2265253037664,0,1,0,0,1,0,1,2,Data Scientist
93.18624347075087,77.77815287154685,69.89033689857193,77.12408980549812,40.0,1,1,0,1,1,0,1,4,Research Scientist
54.09027955046368,75.88173845681081,50.665310677702436,40.08080760083348,88.23237417905395,1,0,1,0,1,1,0,3,Full Stack Developer
81.12971209039031,84.80024571280097,64.00175422471781,92.0917923774694,88.74951408234537,0,0,1,0,1,1,0,4,Software Engineer
78.01398951218735,80.17995400451596,78.81563034984366,95.06557461764348,46.43227966515851,0,0,0,0,1,0,0,1,Data Analyst
57.45360583407962,86.89847836212465,76.92109679431687,95.92708675504447,62.07971796929844,0,0,1,0,1,1,0,8,DevOps Engineer
100.0,93.51892233926627,87.06690346928235,68.80382566710989,57.53595244440167,1,0,0,1,1,0,1,5,Research Scientist
40.0,87.13600106569717,68.60758992405707,52.451247464345684,40.0,0,1,0,0,1,0,0,6,Cybersecurity Analyst
98.29007371638296,84.34322994730982,73.97787939638219,82.68774256075024,50.02421841217563,1,1,1,0,1,0,1,7,Machine Learning Engineer
69.52687849729199,70.79815108224057,72.55591499787641,71.2201741324344,49.5967946894021,0,1,0,0,1,0,0,4,Business Intelligence Analyst
57.796964387794716,89.1408611295253,77.08699300600516,67.4612367391554,73.54877757888202,1,0,0,0,1,0,0,3,Cybersecurity Analyst
84.08814810056674,73.18997255272133,88.57800497363904,83.51288809424541,85.41808221927322,1,1,1,1,1,0,1,8,Research Scientist
78.26910184794039,60.9698383353514,61.67520579244775,85.67055517388103,42.00264034019517,0,1,0,0,1,0,0,1,Business Intelligence Analyst
100.0,74.87891459741175,72.58165012331358,82.59554101811791,53.25635942662078,1,1,0,0,1,0,1,7,AI Engineer
86.57813726768435,84.09818128710042,100.0,84.1048243081132,78.61583669713251,0,0,0,0,1,0,0,2,Cybersecurity Analyst
69.7775480565964,94.3265249769713,79.3908773388287,92.55592777912958,51.66156394674715,0,1,1,0,1,0,1,6,Data Scientist
75.54035820875464,70.40969592019695,73.17256477817968,63.56005670089545,61.84005473992193,0,1,0,0,1,0,1,8,AI Engineer
86.3701768770434,100.0,74.55841420850898,95.42890419597497,99.22759333343836,0,0,1,0,1,1,0,8,DevOps Engineer
57.22395650876717,97.07665449756246,45.55154909698512,52.4381989892938,68.47442270017604,0,0,0,0,1,1,0,3,Software Engineer
48.842221990674496,100.0,82.96057678857578,61.29017156511873,90.37219634082135,0,0,1,0,1,1,0,8,DevOps Engineer
52.346752515238066,82.35952981097394,74.65224667893459,77.96351536758003,45.673161309759706,0,1,0,0,1,0,0,4,Data Analyst
68.35398598390192,85.24219456672758,86.94664666498515,66.80537913131427,80.4284615549968,1,0,1,0,1,1,0,7,DevOps Engineer
67.84830229208593,60.7315625882284,72.9789699590112,87.58690966033275,64.40090933462855,0,1,0,0,1,0,0,4,Data Analyst
84.40028039328762,90.21367235123988,87.32140563485116,66.90354495479242,52.40262128821749,1,1,0,0,1,0,1,6,Machine Learning Engineer
51.02448284654672,96.41046629728959,70.99038251282788,71.32210174813855,91.57887441752489,0,0,1,0,1,1,0,7,Full Stack Developer
75.28858095477949,85.4594144094101,73.24538555144221,82.69559169352928,49.901585133681465,1,1,0,0,1,0,1,1,Machine Learning Engineer
59.96030735640583,89.32728599130185,64.86760353184553,65.11514130391453,63.96225697718102,0,0,0,0,1,1,0,4,Software Engineer
96.55197332459636,94.87405779999872,83.46177745832742,62.391090972459345,43.579537503488524,1,1,0,0,1,0,1,6,Machine Learning Engineer
64.25934644665722,81.97035545098072,76.65891177342414,57.553703106160945,80.120971712752,0,0,0,0,1,1,0,5,Software Engineer
91.9617036249929,100.0,93.19218115975471,65.28308557329312,50.28087334845087,1,0,0,1,1,0,1,5,Research Scientist
63.14799947978883,76.44479067789342,61.936229943908195,84.3508084117633,75.7516589416337,0,1,0,0,1,0,1,4,AI Engineer
49.04073167868791,68.74660937755034,76.31178276809989,82.70052163113182,77.42817453912286,0,1,0,0,1,0,0,5,Data Analyst
74.62796444673644,85.01094169939846,70.27497939918491,80.01569138850712,66.3741416560061,0,0,0,0,1,1,0,4,Full Stack Developer
90.42300255624725,86.90041188297846,89.52874547202939,94.12278257988646,84.72371680376071,1,1,0,0,1,0,1,4,Machine Learning Engineer
61.15118104726739,60.97246065100313,77.09081111654278,70.15008751409346,87.74894768086912,0,0,0,0,1,1,0,1,Software Engineer
82.33372385579452,73.60411288968226,59.92249083617431,83.23844298393634,40.0,0,1,0,0,1,0,1,8,Data Scientist
79.95064962186754,80.08241905926845,88.8447958307307,68.06963887790936,67.20219204333554,0,1,0,0,1,0,1,3,AI Engineer
100.0,69.36535587668713,80.68661426683772,76.24252966367271,40.0,0,1,1,0,1,0,1,1,AI Engineer
